time,valence,frustration,focus,excitement,lat,lon
2017-03-10T11:32:45,100,89.76744,32.093025,3.720932,,
2017-03-10T11:32:46,100,89.76744,31.627907,3.2558136,,
2017-03-10T11:32:47,100,89.76744,31.627907,3.2558136,,
2017-03-10T11:32:48,100,89.76744,31.627907,2.3255844,,
2017-03-10T11:32:49,100,89.76744,31.627907,2.3255844,,
2017-03-10T11:32:50,100,89.76744,31.162796,1.3953476,55.947828,-3.193123
2017-03-10T11:32:51,100,89.76744,31.162796,0,,
2017-03-10T11:32:52,100,89.76744,31.162796,0,,
2017-03-10T11:32:53,100,89.76744,30.69767,0,55.948552,-3.194002
2017-03-10T11:32:54,100,89.76744,30.69767,0,,
2017-03-10T11:32:55,100,89.76744,30.69767,0,,
2017-03-10T11:32:56,100,89.76744,30.23256,0,,
2017-03-10T11:32:57,100,89.76744,30.23256,0,,
2017-03-10T11:32:58,100,89.76744,30.23256,0,,
2017-03-10T11:32:59,100,89.76744,30.23256,0,,
2017-03-10T11:33:00,100,89.76744,29.76744,0,,
2017-03-10T11:33:01,100,89.76744,29.76744,0,,
2017-03-10T11:33:02,100,89.76744,29.76744,1.3953476,,
2017-03-10T11:33:03,100,89.76744,29.76744,1.3953476,55.948538,-3.192848
2017-03-10T11:33:04,100,89.76744,29.76744,0.9302292,,
2017-03-10T11:33:05,100,89.76744,29.76744,4.186043,,
2017-03-10T11:33:06,100,89.76744,30.23256,12.558136,,
2017-03-10T11:33:07,100,89.76744,31.162796,20,,
2017-03-10T11:33:08,100,89.76744,31.627907,21.860466,55.948743,-3.193342
2017-03-10T11:33:09,100,89.76744,32.093025,23.720932,,
2017-03-10T11:33:10,100,89.76744,32.558136,23.720932,,
2017-03-10T11:33:11,100,89.76744,32.558136,21.860466,,
2017-03-10T11:33:12,100,89.76744,33.023254,21.395348,,
2017-03-10T11:33:13,100,89.76744,33.023254,21.395348,,
2017-03-10T11:33:14,100,89.76744,33.488373,21.395348,,
2017-03-10T11:33:15,100,89.76744,33.95349,20,,
2017-03-10T11:33:16,100,89.76744,33.95349,20,,
2017-03-10T11:33:17,100,89.76744,34.41861,22.325584,55.948547,-3.192505
2017-03-10T11:33:18,100,89.76744,35.34884,31.627907,,
2017-03-10T11:33:19,100,89.76744,36.744183,50.697674,,
2017-03-10T11:33:20,100,89.76744,38.604652,66.976746,,
2017-03-10T11:33:21,100,89.76744,39.999996,70.69768,,
2017-03-10T11:33:22,100,89.76744,41.395348,79.06976,,
2017-03-10T11:33:23,100,89.76744,42.7907,76.74419,55.948848,-3.192671
2017-03-10T11:33:24,100,89.76744,44.186043,82.32558,,
2017-03-10T11:33:25,100,89.76744,45.11628,80.46512,,
2017-03-10T11:33:26,100,89.76744,46.511627,82.790695,,
2017-03-10T11:33:27,100,89.76744,47.441856,77.67442,,
2017-03-10T11:33:28,100,89.76744,49.302326,84.18604,,
2017-03-10T11:33:29,100,89.76744,49.76744,75.81395,,
2017-03-10T11:33:30,100,89.76744,50.697674,69.30232,,
2017-03-10T11:33:31,100,89.76744,51.162792,65.5814,,
2017-03-10T11:33:32,100,89.76744,52.09302,65.5814,,
2017-03-10T11:33:33,100,89.76744,52.55814,59.53488,,
2017-03-10T11:33:34,100,89.76744,52.55814,51.162792,,
2017-03-10T11:33:35,100,89.76744,53.023254,50.697674,,
2017-03-10T11:33:36,100,89.76744,53.48837,50.23256,,
2017-03-10T11:33:37,100,89.76744,53.95349,52.55814,55.948622,-3.192552
2017-03-10T11:33:38,100,89.76744,54.88372,63.72093,55.948850,-3.192558
2017-03-10T11:33:39,100,89.76744,56.279068,68.37209,,
2017-03-10T11:33:40,100,89.76744,57.2093,74.88372,,
2017-03-10T11:33:41,100,89.76744,57.67442,72.558136,,
2017-03-10T11:33:42,100,89.76744,58.604652,70.69768,,
2017-03-10T11:33:43,100,89.76744,59.53488,74.4186,,
2017-03-10T11:33:44,100,89.76744,60,66.51163,,
2017-03-10T11:33:45,100,89.76744,60.465115,63.255814,,
2017-03-10T11:33:46,100,89.76744,60.465115,60.465115,,
2017-03-10T11:33:47,100,89.76744,61.39535,63.255814,,
2017-03-10T11:33:48,100,89.76744,61.39535,54.88372,,
2017-03-10T11:33:49,100,89.76744,61.860466,58.604652,,
2017-03-10T11:33:50,100,89.76744,62.32558,60.465115,,
2017-03-10T11:33:51,100,89.76744,62.7907,64.65116,,
2017-03-10T11:33:52,100,89.76744,63.72093,71.16279,,
2017-03-10T11:33:53,100,89.76744,64.65116,74.4186,,
2017-03-10T11:33:54,100,89.76744,65.11628,71.62791,55.949345,-3.192943
2017-03-10T11:33:55,100,89.76744,65.11628,67.441864,,
2017-03-10T11:33:56,100,89.76744,65.5814,68.37209,,
2017-03-10T11:33:57,100,89.76744,65.5814,62.32558,,
2017-03-10T11:33:58,100,89.76744,65.5814,58.139534,,
2017-03-10T11:33:59,100,89.76744,66.04651,58.604652,,
2017-03-10T11:34:00,100,89.76744,66.04651,58.604652,,
2017-03-10T11:34:01,100,89.76744,66.51163,66.976746,,
2017-03-10T11:34:02,100,89.76744,66.976746,65.5814,,
2017-03-10T11:34:03,100,89.76744,66.51163,56.744186,,
2017-03-10T11:34:04,100,89.76744,66.51163,53.95349,,
2017-03-10T11:34:05,100,89.76744,66.04651,51.627907,,
2017-03-10T11:34:06,100,89.76744,66.04651,52.55814,,
2017-03-10T11:34:07,100,89.76744,66.04651,47.441856,,
2017-03-10T11:34:08,100,89.76744,65.5814,42.32558,55.948836,-3.193125
2017-03-10T11:34:09,100,89.76744,65.11628,41.860466,,
2017-03-10T11:34:10,100,89.76744,64.65116,38.139534,,
2017-03-10T11:34:11,100,89.76744,63.72093,32.558136,,
2017-03-10T11:34:12,100,89.76744,63.255814,30.69767,55.949227,-3.193165
2017-03-10T11:34:13,100,89.76744,62.7907,35.34884,,
2017-03-10T11:34:14,100,89.76744,63.255814,44.65116,,
2017-03-10T11:34:15,100,89.76744,63.72093,61.39535,,
2017-03-10T11:34:16,100,89.76744,63.72093,61.860466,,
2017-03-10T11:34:17,100,89.76744,75.81395,73.023254,,
2017-03-10T11:34:18,100,89.76744,65.11628,76.74419,,
2017-03-10T11:34:19,100,89.76744,76.27907,83.72093,,
2017-03-10T11:34:20,100,89.76744,66.04651,84.65116,,
2017-03-10T11:34:21,100,89.76744,66.976746,89.76744,,
2017-03-10T11:34:22,100,89.76744,66.976746,88.37209,,
2017-03-10T11:34:23,100,89.76744,67.441864,80.93024,,
2017-03-10T11:34:24,100,89.76744,66.976746,70.23256,,
2017-03-10T11:34:25,100,89.76744,66.976746,65.5814,,
2017-03-10T11:34:26,100,89.76744,66.51163,63.255814,,
2017-03-10T11:34:27,100,89.76744,66.04651,55.813953,,
2017-03-10T11:34:28,100,89.76744,65.5814,50.23256,,
2017-03-10T11:34:29,100,89.76744,65.11628,43.720932,,
2017-03-10T11:34:30,100,89.76744,64.65116,39.069767,,
2017-03-10T11:34:31,100,89.76744,64.18605,36.744183,,
2017-03-10T11:34:32,100,89.76744,63.72093,33.488373,,
2017-03-10T11:34:33,100,89.76744,63.255814,34.88372,,
2017-03-10T11:34:34,100,89.76744,62.7907,37.67442,,
2017-03-10T11:34:35,100,89.76744,62.7907,45.11628,55.949238,-3.193528
2017-03-10T11:34:36,100,89.76744,62.7907,44.65116,,
2017-03-10T11:34:37,100,89.76744,62.7907,53.95349,,
2017-03-10T11:34:38,96.27907,89.76744,63.255814,61.860466,,
2017-03-10T11:34:39,97.674416,89.76744,63.255814,63.255814,,
2017-03-10T11:34:40,100,89.76744,63.255814,63.255814,55.949396,-3.193364
2017-03-10T11:34:41,100,89.76744,63.72093,64.18605,,
2017-03-10T11:34:42,100,89.76744,63.72093,63.255814,,
2017-03-10T11:34:43,100,89.76744,63.255814,54.88372,,
2017-03-10T11:34:44,100,89.76744,63.255814,54.88372,,
2017-03-10T11:34:45,100,89.76744,62.7907,49.302326,,
2017-03-10T11:34:46,100,89.76744,62.32558,43.255814,,
2017-03-10T11:34:47,100,89.76744,61.860466,41.395348,,
2017-03-10T11:34:48,97.674416,89.76744,61.39535,40.930237,55.948775,-3.192953
2017-03-10T11:34:49,97.674416,89.76744,61.39535,39.999996,,
2017-03-10T11:34:50,98.139534,89.76744,60,27.906975,,
2017-03-10T11:34:51,96.27907,89.76744,59.53488,25.581398,,
2017-03-10T11:34:52,95.34884,89.76744,59.069767,26.511627,,
2017-03-10T11:34:53,97.674416,89.76744,58.604652,26.511627,,
2017-03-10T11:34:54,100,89.76744,58.604652,38.604652,55.949396,-3.193364
2017-03-10T11:34:55,97.209305,89.76744,59.069767,48.372097,,
2017-03-10T11:34:56,91.62791,89.76744,59.53488,60.465115,,
2017-03-10T11:34:57,90.23256,89.76744,59.069767,53.95349,,
2017-03-10T11:34:58,94.4186,89.76744,59.53488,57.2093,,
2017-03-10T11:34:59,97.209305,89.76744,59.53488,57.2093,,
2017-03-10T11:35:00,96.27907,89.76744,59.069767,50.23256,,
2017-03-10T11:35:01,95.34884,89.76744,58.604652,41.860466,55.949135,-3.193490
2017-03-10T11:35:02,92.093025,89.76744,58.604652,41.860466,,
2017-03-10T11:35:03,96.74419,89.76744,58.139534,34.41861,,
2017-03-10T11:35:04,100,89.76744,56.744186,24.186043,,
2017-03-10T11:35:05,99.53488,89.76744,55.813953,16.744186,,
2017-03-10T11:35:06,95.81395,89.76744,55.34884,14.88372,,
2017-03-10T11:35:07,94.4186,89.76744,54.88372,17.209305,,
2017-03-10T11:35:08,92.558136,89.76744,54.88372,29.76744,55.949360,-3.193074
